label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41
HELLO,0.600569,0.671478,-0.013675,0.562771,0.632783,-0.014931,0.540242,0.59072,-0.012151,0.504068,0.570088,-0.01164,0.464617,0.5638,-0.007098,0.57361,0.553876,-0.008728,0.568796,0.497377,-0.009432,0.56041,0.461035,-0.015508,0.558372,0.421587,-0.007689,0.603176,0.527388,-0.005093,0.610269,0.484108,-0.008065,0.603297,0.446481,-0.006954,0.60043,0.393296,-0.004861,0.636689,0.553262,-0.006076,0.642465,0.490906,-0.008596,0.643228,0.456777,-0.006811,0.646078,0.418832,-0.010494,0.66388,0.566419,-0.010843,0.678775,0.531395,-0.008601,0.683409,0.495287,-0.006437,0.683527,0.460265,-0.013673,-0.002792,0.000213,0.008581,-0.001862,0.002888,-0.001623,0.002139,-0.005685,-0.001923,0.002311,-4.2e-05,0.003138,-0.000235,0.003526,-0.000548,0.003834,7e-06,0.00062,0.002495,0.001753,-0.000622,0.00728,0.001961,-0.001691,0.006248,-0.000568,-0.001408,-0.002576,-0.00102,-0.005809,0.001324,0.002145,0.005679,-0.006225,0.001922,-0.003293,-0.001154,0.009641,0.003989,0.000856,0.000176,0.004077,-0.001274,-0.00517,0.001735,0.0003,0.001934,-0.001628,-0.00449,-0.001746,-0.003321,-0.006769,-0.000582,0.000654,-0.003835,-0.002154,-4.2e-05,0.003984,0.005691,-0.009131,0.000906,-0.005712,-0.00078
HELLO,0.612835,0.69447,0.003388,0.567352,0.654444,0.004906,0.550519,0.620393,0.003592,0.508709,0.599595,0.00451,0.470611,0.586543,0.006782,0.581809,0.575852,0.004896,0.579455,0.523905,0.002547,0.571428,0.478859,0.000262,0.571092,0.44825,0.012748,0.611845,0.567078,0.004185,0.619224,0.511492,0.007181,0.613224,0.464443,0.005857,0.613582,0.427404,0.00501,0.647237,0.570825,0.007684,0.642928,0.525753,0.007152,0.651479,0.485364,0.010207,0.654271,0.447022,0.013524,0.67705,0.601551,0.009924,0.677622,0.552717,0.00906,0.691387,0.527621,0.002588,0.69145,0.495001,0.006719,-0.000325,-0.001979,-0.004306,0.002512,-0.005527,0.004559,0.00344,0.0122,0.005985,-0.001441,-0.001444,0.001824,0.00078,0.000488,0.004838,-0.000609,-0.001565,-0.000517,-0.002962,-0.001424,0.001021,-0.003134,0.007063,0.005031,0.00581,0.003267,-0.005313,0.003038,0.006298,0.004198,0.004969,0.002076,0.002692,-0.001835,0.000113,0.002905,-0.005993,0.007613,-0.007354,-0.007783,-0.000591,0.006617,0.000873,0.001944,-0.000493,-0.00146,-0.000388,0.004205,0.002152,0.001453,-0.004069,0.006478,-0.004075,-0.004828,-0.005112,0.002626,0.000206,0.003383,0.008927,-0.007247,-0.002393,0.001585,0.003537
HELLO,0.610018,0.685203,0.004046,0.562394,0.652508,0.010594,0.542617,0.604676,0.006918,0.51606,0.581531,0.007718,0.476847,0.5767,0.0145,0.577346,0.562107,0.007638,0.566922,0.521041,0.004738,0.572612,0.478931,0.005665,0.571379,0.440626,0.011704,0.599408,0.553214,0.009641,0.604644,0.48927,0.003399,0.610071,0.452039,0.009444,0.606436,0.418728,0.013106,0.632222,0.55909,0.008627,0.645338,0.509444,0.005622,0.643409,0.475585,0.011926,0.646295,0.438376,0.009609,0.669685,0.5815,0.010036,0.678996,0.545019,0.016559,0.678602,0.510323,0.006273,0.699472,0.476288,0.015338,-0.003877,0.003317,-0.004983,-0.000528,0.007567,0.002812,-0.001519,0.000316,0.000555,-0.002975,0.0032,0.002081,0.004004,-0.002518,0.004168,0.000953,0.000298,-0.003601,0.001442,0.002611,-5.3e-05,0.003942,-0.000699,0.002494,-0.001293,0.005791,0.001234,0.00137,-0.000214,0.002675,0.006163,0.00228,0.008213,-0.001914,-0.00113,-0.003718,-0.00582,0.003504,-0.0026,0.000837,-0.002589,-0.003477,-0.004094,0.004064,-0.002037,0.002856,0.002397,0.003332,0.007222,0.002331,-0.002195,-0.004446,0.004191,-0.004768,0.002782,0.005975,0.003918,0.00631,0.004002,-0.002281,0.00279,-0.000962,-0.002547
HELLO,0.619355,0.709621,-0.00649,0.57714,0.670735,-0.002862,0.549608,0.628855,-0.002954,0.525464,0.605954,0.002012,0.482498,0.594223,0.001639,0.585844,0.585389,-0.004936,0.581374,0.541459,-0.006032,0.578623,0.50267,0.000249,0.567197,0.466904,-0.002184,0.618674,0.576622,-0.002813,0.624384,0.528628,-0.001416,0.615708,0.481699,-0.000608,0.618864,0.440878,-0.002603,0.655477,0.587491,0.000306,0.651777,0.537628,0.000554,0.656742,0.50184,0.001257,0.659278,0.459873,0.003199,0.677975,0.60673,-0.003698,0.692718,0.562645,-0.005473,0.691734,0.532706,-0.003268,0.694033,0.50561,-0.002845,0.001391,0.005176,-0.00117,-0.003833,-0.00211,0.000182,-0.007478,-0.004745,-0.009288,0.00491,0.006845,0.002168,-0.00428,-0.00153,0.002927,-0.000467,-0.002827,0.004363,0.00269,0.003505,-0.003443,0.000641,-0.000366,0.00455,0.001855,0.007029,-0.002134,0.000857,-9.9e-05,-0.000915,0.005066,0.000487,-0.001577,0.003019,-0.005045,0.002969,-0.003528,-0.003808,-0.000243,0.003038,-0.002046,3e-05,-0.009755,-0.003671,0.004853,0.0057,-0.001054,-0.003199,-0.005265,-0.000967,0.000281,-0.002667,-0.0027,-0.001833,3.5e-05,0.00292,-0.001889,-0.00479,-0.002844,0.004386,-0.000501,-0.00043,-0.001611
HELLO,0.615816,0.702577,-0.009074,0.576225,0.66953,-0.014585,0.558529,0.623239,-0.008263,0.524625,0.601648,-0.011331,0.484206,0.59227,-0.014436,0.578806,0.583552,-0.009823,0.589977,0.537111,-0.015419,0.577563,0.513131,-0.010977,0.578988,0.471404,-0.014615,0.606053,0.57463,-0.00762,0.610651,0.528548,-0.003365,0.612747,0.490123,-0.009035,0.614865,0.454562,-0.012912,0.644055,0.584001,-0.003972,0.641189,0.540876,-0.011038,0.649949,0.502395,-0.012635,0.658918,0.467834,-0.015001,0.672127,0.606958,-0.011516,0.676281,0.566748,-0.014913,0.685703,0.536894,-0.005361,0.689833,0.506195,-0.007663,0.001198,-0.001417,-0.007858,-0.000356,0.00069,0.001753,-0.001934,-0.000906,0.007078,0.000949,-0.002898,0.004741,-0.000162,0.000295,0.003962,0.00067,-0.002675,-0.000894,-0.003418,-0.003339,0.000641,0.004351,0.005188,0.003302,-0.003476,0.00728,0.000829,-0.002313,0.003131,0.006992,0.001909,-0.004658,-0.000343,-0.000907,-0.000994,-0.011511,-0.001643,-0.001765,-0.001536,-0.001351,-0.00449,0.006735,-0.00235,-0.005824,0.004165,0.001244,-0.003871,0.004045,-0.002689,0.007475,0.002031,-0.006467,-0.006672,-0.001993,-0.005365,0.001776,0.001715,-0.003574,-0.001037,5.2e-05,-0.006557,0.00023,0.000868
HELLO,0.603758,0.74249,-0.009795,0.572543,0.70952,-0.003851,0.545992,0.668936,-0.005969,0.523735,0.654139,-0.000144,0.476631,0.637318,-0.001801,0.578145,0.621617,-0.010315,0.569697,0.579091,-0.009429,0.563789,0.547327,-0.004792,0.566608,0.505274,-0.003649,0.60598,0.614123,-0.012369,0.604588,0.565605,-0.007361,0.606752,0.529839,-0.006336,0.61031,0.490144,-0.005158,0.631211,0.628019,-0.001469,0.641036,0.582405,-0.004879,0.643441,0.544055,-9.8e-05,0.648701,0.510715,-0.005969,0.659722,0.651855,-0.003201,0.675444,0.609255,2.3e-05,0.677329,0.580821,0.000181,0.685017,0.560026,0.004005,-0.003985,-0.000684,-0.001156,0.000745,-0.007591,-0.003726,-0.004997,-1.4e-05,-0.001196,-0.002003,0.002452,0.001549,-0.002433,-0.003643,-0.001086,0.000456,0.007067,-0.001498,0.003222,0.001126,-0.000747,-9.4e-05,0.003627,0.002739,0.003138,-0.00529,-0.004041,0.002797,-0.003597,0.005016,-0.002295,0.000533,-0.006697,0.004035,-0.004167,0.000185,0.003696,-0.002853,0.003181,0.003383,0.002587,-0.004688,-0.004142,-0.000423,0.00711,0.000694,0.00916,0.001119,0.002039,-0.002966,-0.00422,-0.002584,-0.005801,-0.001857,-0.001362,-0.001079,-0.008951,0.01108,-0.000178,-0.000397,-0.000696,0.00121,-0.005856
HELLO,0.592167,0.699636,-0.000842,0.551944,0.649452,-0.007947,0.532433,0.616525,-0.000902,0.503215,0.592807,-0.002965,0.465606,0.579028,-0.00853,0.560266,0.569124,-0.000641,0.564902,0.527672,-0.006616,0.561378,0.491346,-0.005327,0.556942,0.451297,-0.003915,0.593564,0.560291,-0.005758,0.591033,0.501975,-0.002211,0.598199,0.469581,0.002929,0.603037,0.42636,0.000471,0.624961,0.570639,-0.001475,0.624405,0.522523,0.001305,0.632059,0.488863,0.001147,0.636394,0.445241,-0.003229,0.65519,0.591109,-0.006978,0.671143,0.542556,-0.005916,0.678171,0.520287,-0.007619,0.674999,0.492633,0.003553,-0.004352,0.000632,-0.001034,0.007469,0.005177,-0.00325,0.004123,0.002062,0.004606,0.000562,0.000941,-0.00606,0.001161,0.002178,0.001845,-6e-06,0.003388,0.003147,0.000746,0.007203,0.003191,0.002907,0.001826,-0.008702,0.001053,0.000358,0.000816,-0.004186,0.00306,0.005982,0.006609,-0.006646,-8.8e-05,-0.006289,-0.012071,-0.00108,0.000509,-0.000646,0.00075,-0.005919,-0.000882,-0.003307,0.002483,0.002501,0.000748,0.003145,-0.001778,0.000599,-8.9e-05,-0.001088,0.001455,-0.002466,0.002095,0.002662,-0.003528,0.003318,-0.00213,0.002387,0.005388,-0.002196,-0.00079,0.002715,-0.00022
HELLO,0.590826,0.694669,0.015252,0.555061,0.654239,0.010707,0.544008,0.610349,0.003725,0.513543,0.595409,0.005757,0.472673,0.585059,0.009336,0.562797,0.576546,0.003949,0.559367,0.527195,0.006542,0.557881,0.491184,0.015436,0.557845,0.459753,0.010066,0.599408,0.561635,0.011025,0.597822,0.512753,0.006932,0.598949,0.480411,0.013204,0.58897,0.443713,0.008117,0.628888,0.569759,0.008732,0.640491,0.533444,0.010326,0.633176,0.492675,0.005453,0.636196,0.456808,0.006202,0.65368,0.5928,0.001547,0.659643,0.550345,0.010293,0.668129,0.525118,0.0141,0.672831,0.497148,0.012508,-9.2e-05,0.005394,0.004454,-0.000152,-0.000571,-0.003554,-0.001152,-0.001952,-0.001657,-0.000456,0.000374,0.001406,0.00164,-0.005256,0.004449,0.002295,0.002656,0.000467,-0.001379,-0.003328,-0.000642,0.005533,0.006828,0.002167,-0.000456,-0.003179,0.002591,0.004071,0.004246,0.003982,0.004445,0.003329,0.000518,-0.005236,-0.004359,0.005919,-0.001834,0.001668,0.001426,-0.001435,0.002653,0.000231,0.003997,-0.005271,0.003786,-0.000982,-0.001753,0.004348,-0.001541,-0.003735,-0.002434,0.003298,-0.005611,-0.00318,-0.002967,-0.009355,0.002037,-0.004803,0.00171,-0.002678,-0.002449,0.003763,-0.006506
HELLO,0.630764,0.73571,0.008005,0.584022,0.699802,0.014323,0.56123,0.657663,0.01526,0.533224,0.63226,0.010792,0.490482,0.614001,0.014925,0.590113,0.609994,0.015592,0.585753,0.560346,0.009976,0.583778,0.526443,0.007307,0.59024,0.49463,0.018115,0.617671,0.599055,0.008202,0.623693,0.549927,0.002613,0.621229,0.512105,0.011511,0.630558,0.461485,0.014024,0.65413,0.614908,0.009365,0.659021,0.55538,0.016995,0.659853,0.526966,0.017532,0.666031,0.49049,0.007577,0.683447,0.632423,0.013327,0.691336,0.592167,0.011589,0.703767,0.551482,0.016712,0.707643,0.535014,0.012748,-0.006833,0.002617,0.00283,-0.003151,-0.00148,0.005686,0.000696,0.001209,-0.00037,1e-05,-0.000408,-0.006168,-0.002377,0.000154,0.001115,-0.006171,0.003276,-0.001126,0.002231,0.000312,-0.006154,-0.000647,0.002522,-0.003604,-0.003862,0.0013,0.002787,0.00351,-0.00553,0.002335,0.000554,0.002347,0.006038,-0.01163,0.003919,-0.007696,0.002135,0.002665,-0.005506,0.00294,0.003224,0.000517,0.001155,0.001633,-0.001032,0.003393,-0.002659,-0.00599,-0.001025,-0.00248,0.000709,0.00206,-0.003604,-0.001437,0.00022,-0.000418,0.004173,-0.007619,0.001226,-0.003559,-0.002368,-0.004043,-0.001448
HELLO,0.607696,0.695566,0.005128,0.574044,0.642515,0.000792,0.545147,0.604018,0.007697,0.516168,0.586279,0.009964,0.474214,0.570556,0.00988,0.58162,0.566305,0.002474,0.578144,0.512566,0.001061,0.577423,0.473991,0.001209,0.576891,0.440208,0.007912,0.604532,0.554403,0.004581,0.615235,0.498915,0.00608,0.610254,0.45363,-0.000906,0.612553,0.424811,0.007294,0.640887,0.570118,0.01013,0.651975,0.520151,0.007874,0.651165,0.472028,0.004475,0.65715,0.442767,0.003894,0.672682,0.586618,0.01022,0.684339,0.547167,0.007497,0.68706,0.518319,0.006,0.693727,0.477424,0.011735,0.00278,0.002021,0.005988,-0.00073,0.004181,0.002223,0.000268,-0.003798,-0.004381,-0.003438,0.000498,-0.003658,0.007247,-0.001036,-0.00435,0.005509,0.002954,0.001214,0.001682,-0.001815,-0.005614,-0.000554,-0.009609,0.001786,-0.000936,-0.000136,-0.000953,-0.00334,0.008656,0.001953,-0.003795,-0.00063,-0.005345,0.001887,-0.000792,-0.006523,-0.002773,0.003945,-0.004374,-0.001301,-0.003738,4.1e-05,0.00137,-0.002146,0.000771,-0.007628,-0.000944,0.004654,0.000489,0.003361,-0.00327,0.006226,0.00255,-0.002422,7.8e-05,-0.001665,-0.001283,0.009422,-0.001577,-0.001259,-0.006489,0.00441,0.000165
HELLO,0.596702,0.69578,0.020898,0.564962,0.651649,0.010495,0.544639,0.608849,0.015844,0.513971,0.592422,0.014229,0.476736,0.587501,0.012986,0.570067,0.579298,0.01758,0.573031,0.527386,0.012629,0.560567,0.496216,0.009867,0.558503,0.460467,0.011232,0.602514,0.559906,0.012139,0.598721,0.515866,0.010548,0.604731,0.47228,0.011495,0.596379,0.437799,0.018033,0.632482,0.572506,0.01556,0.631881,0.539352,0.010142,0.634107,0.499593,0.02055,0.631467,0.467276,0.015196,0.648872,0.589067,0.021597,0.668595,0.560624,0.016394,0.676331,0.527101,0.008256,0.679751,0.504243,0.012275,-0.002611,-0.011792,0.002398,-0.002167,-0.0038,0.003773,-0.0019,-0.002224,-0.002691,-0.003988,-0.006356,0.00257,-0.002459,0.000322,0.001429,-0.002526,-0.004582,8e-05,0.002679,0.003657,0.001782,0.007981,-0.007397,0.001102,0.0014,-0.001399,0.00802,0.009919,-0.003156,0.005185,1.2e-05,-0.003256,0.004948,0.001323,-0.005381,0.0041,4.7e-05,-0.001805,-0.0014,0.001624,-0.000412,0.008179,0.002999,0.000125,-0.00415,0.008192,-0.005022,-5.3e-05,-0.001968,0.010457,-0.0015,-0.005359,-0.007769,0.005905,0.005334,-0.002448,-0.00322,-0.001272,0.002786,-0.00089,0.00548,0.0027,0.004612
HELLO,0.594158,0.692607,0.012702,0.560224,0.656212,0.008617,0.537944,0.611448,0.015161,0.507445,0.600574,0.011121,0.469723,0.584424,0.015565,0.568335,0.570984,0.015949,0.564571,0.520954,0.003619,0.561238,0.489276,0.014037,0.559856,0.455424,0.016522,0.604626,0.560511,0.010928,0.596607,0.508999,0.007906,0.595876,0.466816,0.016088,0.602704,0.433389,0.003226,0.625929,0.573858,0.018336,0.64001,0.519648,0.010101,0.636931,0.488179,0.008127,0.645967,0.452464,0.017794,0.655551,0.595023,0.011278,0.66924,0.548741,0.011078,0.67298,0.520801,0.017214,0.68115,0.481828,0.013822,0.001415,-0.004579,-0.001952,-0.00317,0.001845,0.003961,0.003302,0.000697,-0.003654,-0.000566,-0.000563,-0.00133,0.000701,-0.000556,-0.000621,0.002323,-0.005315,0.006064,0.003071,0.001046,-0.004562,-0.008746,-0.001498,-0.000412,0.006007,-0.010983,-0.001864,0.00168,0.002306,-0.003512,0.001673,-0.004362,-0.004252,0.002965,0.010973,-0.002746,0.004777,-0.00036,0.008973,0.007617,-0.00315,0.000555,-0.000321,-0.004667,-0.005522,-0.001842,0.002492,0.000504,-0.001558,-0.002086,-0.002305,-0.000281,-0.0012,0.005509,-0.009659,-0.00496,0.003895,-0.003455,0.000321,-0.000778,-0.005057,-0.004763,0.001114
HELLO,0.552832,0.706819,-0.02325,0.513435,0.664949,-0.018054,0.496072,0.620952,-0.024458,0.463627,0.596793,-0.020639,0.424987,0.588224,-0.027871,0.522577,0.591491,-0.018216,0.509056,0.53664,-0.009908,0.513888,0.500929,-0.021887,0.510171,0.469571,-0.017502,0.553211,0.578636,-0.011899,0.557381,0.526536,-0.02256,0.554315,0.48319,-0.023112,0.551124,0.448646,-0.018651,0.577734,0.581926,-0.016562,0.581634,0.539655,-0.018775,0.593931,0.500444,-0.011534,0.594994,0.464323,-0.024842,0.613506,0.595312,-0.025505,0.61138,0.562067,-0.021016,0.621096,0.53612,-0.022384,0.636307,0.504463,-0.013072,0.003796,-0.000986,-0.003915,-0.001922,0.005442,-0.001602,0.001142,-0.004638,-0.002807,0.00215,-0.002979,-0.0041,-0.002126,0.001649,-0.00025,0.003897,0.007457,0.013532,-0.003785,-0.004436,0.0031,-0.001748,-0.007776,0.004786,0.002261,-0.005437,0.002424,-0.007358,0.000862,0.004169,0.004042,0.000772,0.000689,-0.00406,-0.003889,-0.002545,-0.00086,-0.004111,-0.00628,-0.001035,0.000253,0.001259,-0.000976,0.006101,0.004374,-0.000981,-0.005082,-0.003259,0.001158,-0.005489,0.00668,0.003306,0.002065,-0.0051,-0.005185,0.002316,0.001905,0.003382,-0.003708,-0.003785,-0.006664,-0.002764,-0.002195
HELLO,0.619758,0.701928,0.015475,0.581206,0.661453,0.018328,0.550377,0.6198,0.017967,0.530898,0.60629,0.008677,0.485159,0.589713,0.01972,0.580207,0.576185,0.018687,0.58334,0.529883,0.021452,0.579855,0.49647,0.015752,0.577159,0.457507,0.025303,0.61485,0.562297,0.012062,0.619808,0.514049,0.022297,0.622093,0.466806,0.019081,0.613833,0.43135,0.01914,0.650822,0.580325,0.020232,0.652419,0.535422,0.013817,0.653443,0.487822,0.010667,0.665524,0.455521,0.016688,0.673234,0.596343,0.013162,0.689116,0.554896,0.013291,0.688354,0.531236,0.013263,0.692692,0.501628,0.014601,-0.004152,0.008043,0.000657,0.001842,0.007686,-0.000117,-0.001608,6.2e-05,-0.006352,0.008748,0.001043,0.003627,-0.008149,-0.003125,-0.000367,-0.001572,0.001178,-0.003591,-0.005417,-0.002358,0.003876,-0.004539,-0.000869,0.007386,0.001618,-0.002115,0.004534,-0.000658,-0.00147,0.001271,-0.001684,0.00045,0.004727,-0.004758,-0.006098,-0.0048,-0.007626,0.000166,0.001082,0.007396,-0.002351,0.004509,0.002892,0.003333,0.003648,0.002462,0.00348,0.000426,-0.0073,0.005927,0.003713,-0.004014,-0.001371,0.003086,-0.003044,-0.001929,-0.009432,0.004936,-0.006658,-0.000988,0.005335,-0.00305,-0.001959
HELLO,0.601377,0.703002,0.006247,0.555961,0.659895,0.007935,0.542754,0.62452,0.003652,0.512721,0.604554,0.013675,0.476745,0.586336,0.007634,0.57649,0.584063,0.011557,0.571246,0.539228,0.012106,0.569026,0.498721,0.013275,0.562469,0.464701,0.006668,0.60798,0.576765,0.005351,0.605159,0.515034,0.01338,0.604138,0.478028,0.007978,0.601671,0.446454,0.009556,0.634022,0.585375,0.008436,0.630906,0.536259,0.009136,0.641963,0.498015,0.008152,0.638573,0.46169,0.012352,0.660278,0.601924,0.009901,0.666141,0.564057,0.010876,0.67796,0.541831,0.014424,0.679912,0.510771,0.012652,-0.003071,-0.000295,-0.001351,0.000978,-0.000214,-0.002075,-0.002448,-0.005364,0.009278,0.005089,-0.000959,0.003206,0.002259,0.00536,0.000515,0.000232,0.00454,-0.002075,0.004479,0.001227,0.000162,-0.006383,-0.002871,-0.003303,-0.008649,0.001517,0.008969,0.003405,0.000681,0.002267,0.005329,-0.004347,0.004959,-0.002064,0.005405,-0.000131,-0.001495,0.000959,0.000822,-0.001432,0.001489,0.003525,0.005343,-0.000523,0.004506,0.002482,0.003326,0.002147,-0.008277,-0.002335,0.002836,-0.00226,-0.009926,0.000548,-0.003671,-0.001074,0.002199,0.004758,0.001462,0.001513,0.006382,-0.00039,0.002333
HELLO,0.60836,0.69269,0.023065,0.570242,0.656304,0.026319,0.538516,0.612902,0.020751,0.510477,0.597107,0.017719,0.46341,0.578299,0.02425,0.57673,0.572864,0.029193,0.559274,0.52487,0.020832,0.562239,0.479103,0.021229,0.565214,0.451845,0.024176,0.607867,0.570357,0.024978,0.596117,0.510483,0.023777,0.61069,0.464748,0.025974,0.605857,0.427815,0.028703,0.636253,0.571541,0.021227,0.64015,0.523341,0.025963,0.646902,0.487756,0.032432,0.65829,0.443303,0.021628,0.668072,0.602509,0.022879,0.681459,0.553817,0.023867,0.680735,0.513318,0.02283,0.691638,0.498269,0.025721,-0.006265,-0.002463,-0.009194,0.004747,0.00074,0.005324,-0.000747,-0.001766,-0.00158,0.001443,0.003197,-0.000705,0.001,0.000885,0.005183,0.004324,-0.002209,-0.006958,-0.003831,-0.005449,-0.003408,-0.004384,-0.003559,0.004878,-0.006511,0.005278,-0.000455,-0.000711,-0.001497,0.002478,0.000441,-0.006442,0.001502,0.003048,-0.006896,-0.003639,-0.006417,0.008705,0.005165,-0.000132,-0.001764,-0.000828,0.005965,-0.001103,-0.004089,-0.001087,-0.004696,-0.007167,-0.005696,-0.001672,0.005458,0.002373,-0.002583,0.000247,-0.00474,0.004563,-0.003015,0.002028,-0.000136,-0.0035,0.005131,0.001758,-0.000425
HELLO,0.607761,0.698554,0.001007,0.575251,0.662943,0.00115,0.546236,0.625004,0.002294,0.51758,0.606201,0.008332,0.472514,0.595276,-0.001844,0.575526,0.579284,-0.000629,0.57404,0.526576,-0.004536,0.566191,0.507166,-0.007638,0.561736,0.466002,0.000719,0.602281,0.573831,0.002072,0.613781,0.52393,0.007868,0.605398,0.486037,0.001493,0.601707,0.451762,-0.005838,0.626356,0.591784,0.001322,0.633621,0.536617,0.000857,0.640828,0.505496,-0.004373,0.639558,0.46152,-0.00273,0.663874,0.603079,-0.005202,0.672257,0.567017,0.005377,0.679314,0.535607,-0.000882,0.679516,0.512579,0.005091,-0.003451,0.000561,0.001017,0.005558,-0.005223,0.00024,9.3e-05,-0.003113,-0.001978,0.00649,0.002903,0.000648,0.00144,0.003325,-0.001739,-0.002631,0.002895,-0.000467,0.001468,-0.006232,-0.004664,-0.005727,0.006498,0.001705,-0.006684,0.001349,-0.005486,0.002482,0.003223,0.000909,0.000884,-0.000349,-0.00122,0.008025,0.00198,0.001103,-0.000922,0.005693,-0.007818,-0.00426,-0.002199,0.001297,-0.001434,-0.004309,0.002939,-0.002541,0.006069,-0.004935,0.000262,0.001283,-0.001408,-0.007713,0.000587,0.003096,0.00814,-0.000877,0.000878,0.001177,0.002378,-0.003978,0.00101,-5.1e-05,-0.006456
HELLO,0.593838,0.684566,-0.003236,0.547679,0.647679,-0.002287,0.530423,0.604418,-0.002282,0.499833,0.583039,-0.001148,0.45497,0.565507,-0.004511,0.563943,0.563082,0.002937,0.557629,0.506219,5.6e-05,0.555636,0.467921,0.005204,0.545599,0.434196,-0.003292,0.595105,0.547539,-0.003348,0.589032,0.496484,-0.005662,0.595697,0.455365,-0.00358,0.589297,0.408029,-0.002743,0.63008,0.559338,-0.004624,0.628182,0.510372,-0.007288,0.630685,0.471731,0.001557,0.638191,0.440219,-0.008721,0.653208,0.58171,-0.002417,0.65566,0.539004,-0.005224,0.662219,0.513054,-0.001683,0.683561,0.474881,-0.001846,0.000741,-0.000329,-0.002092,-0.003846,0.005942,0.003965,-0.000787,-0.00525,-0.00491,-0.00077,0.00241,0.002874,0.000406,-0.001718,-0.003948,0.011528,0.004809,0.000629,0.001185,-0.003705,0.001174,0.001682,0.001899,0.001828,0.008883,0.004105,0.005013,0.00041,-0.002673,-0.004263,-0.002288,0.003259,-0.002473,-0.010644,0.000946,0.001647,0.001366,0.001311,0.001519,0.001872,-0.001935,-0.000148,0.00228,-0.002542,0.002931,0.005106,0.007068,0.002905,0.000691,-0.001051,0.002283,-0.004043,-0.003851,-0.001969,0.007769,0.004981,-0.000644,-0.002891,-0.008167,0.006035,-0.000149,-0.00152,0.006677
HELLO,0.600703,0.706404,0.009892,0.568163,0.664019,0.004197,0.538046,0.628013,0.002345,0.51162,0.609645,-0.000315,0.474674,0.598261,-0.000154,0.566842,0.586782,0.011914,0.563163,0.540538,-0.000988,0.561618,0.504437,0.008137,0.569101,0.473858,0.00402,0.60251,0.578295,0.004331,0.600486,0.53078,0.000655,0.602195,0.490526,0.00258,0.602382,0.455387,0.006264,0.633508,0.594133,0.009134,0.636505,0.536998,-0.002395,0.634445,0.501708,0.011032,0.638783,0.468637,0.004485,0.656631,0.6077,0.003183,0.667816,0.562592,0.005772,0.663986,0.532125,0.005049,0.679677,0.5058,-0.001084,-0.00197,-0.003067,0.000851,0.00297,0.001438,0.000278,0.004017,0.003832,0.001039,-0.00669,-0.000742,0.00132,-0.000465,-0.00292,0.001317,0.002844,0.007496,0.004266,-0.001956,-0.001013,0.005545,0.004745,0.00045,0.004134,-0.0015,0.002033,-0.006796,-0.00186,0.000306,0.009655,-4e-06,-0.002094,0.001353,-0.000273,-0.007249,0.002624,0.010374,-0.007312,-0.005888,-0.007674,0.001917,0.001952,-0.002307,0.008078,0.003579,-0.005635,0.002286,0.000137,0.001619,-0.00115,-0.005755,0.005149,-0.003933,1.9e-05,0.003517,0.001032,-0.006093,0.002354,0.000947,0.003232,0.004359,-0.001862,-0.004234
HELLO,0.595613,0.693711,0.013816,0.556162,0.651856,0.014497,0.543859,0.624333,0.018167,0.513856,0.597074,0.011203,0.467138,0.586412,0.016692,0.568539,0.572538,0.008127,0.557861,0.527295,0.012312,0.551538,0.484749,0.008336,0.564238,0.449545,0.019794,0.606101,0.563183,0.011972,0.601685,0.504867,0.013713,0.610542,0.474372,0.012169,0.600116,0.427233,0.010717,0.627146,0.577226,0.011563,0.636505,0.519911,0.012241,0.632666,0.483057,0.012884,0.644595,0.45076,0.011644,0.666001,0.58953,0.014551,0.669685,0.54903,0.016047,0.669194,0.515594,0.014833,0.683735,0.48866,0.013844,-0.001401,0.001799,-7.5e-05,-0.001637,0.001568,0.002955,0.000552,0.004893,0.00279,-0.003375,0.001745,0.003147,0.000166,0.002609,0.006578,-0.001441,0.003863,0.000382,0.002741,0.001758,0.00758,0.003628,-0.002287,0.00188,0.001153,0.004025,-0.000294,-0.007188,-0.000151,0.001646,-0.002788,-0.003273,0.007539,0.00103,-0.007383,0.003436,0.000462,-0.003867,-0.002167,-0.002591,0.002396,0.000878,0.001033,0.001164,-0.004647,-0.004752,-0.000498,0.002487,0.003835,0.001338,-0.001049,-0.002516,-0.000574,0.001265,6e-05,0.000813,0.002159,-0.000611,-8.1e-05,-0.0009,0.003437,-0.002129,-0.001959
